Gene ID	Gene Name	Design Element	g2_g1.p-value	g2_g1.t-statistic	g2_g1.log2foldchange
ENSG00000005187	ACSM3	205942_s_at	NA	1.72322575014177	0.2
ENSG00000005189	REXO5	208107_s_at	NA	0.514811715273194	0
ENSG00000005194	CIAPIN1	208968_s_at	0.505123896616526	-1.04656914834589	-0.2
ENSG00000005206	SPPL2B	215833_s_at	NA	1.2306923669105	0.1
ENSG00000005238	FAM214B	211433_x_at	0.0539187818696243	3.22323886823406	0.3
ENSG00000005243	COPZ2	219561_at	NA	0.835622308193454	0.1
ENSG00000005249	PRKAR2B	203680_at	0.0826980920239928	-2.83477319808819	-0.9
ENSG00000005302	MSL3	207551_s_at	0.962484401672927	-0.0867900827138957	0
ENSG00000005339	CREBBP	202160_at	0.621743379122083	0.788457293990423	0.2
ENSG00000005379	TSPOAP1	205839_s_at	0.318725588414631	1.54494015679926	0.2
ENSG00000005381	MPO	203948_s_at	NA	2.10581825592118	0.1
ENSG00000005421	PON1	206345_s_at	NA	0.658046842202688	0.1
ENSG00000005436	GCFC2	210175_at	NA	-1.65434288464703	-0.1
ENSG00000005469	CROT	204573_at	NA	1.99012595657724	0.1
ENSG00000005471	ABCB4	207819_s_at	NA	2.11682516009623	0.2
ENSG00000005700	IBTK	210970_s_at	0.430226485838561	-1.22472587098235	-0.2
ENSG00000005801	ZNF195	204234_s_at	0.588839229015564	-0.856386207276294	-0.1
ENSG00000005810	MYCBP2	201960_s_at	0.0389777158249349	-3.48362573845343	-0.7
ENSG00000005844	ITGAL	213475_s_at	NA	1.62995638698784	0.1
ENSG00000005882	PDK2	213724_s_at	0.620514124951107	-0.791776997102315	-0.1
ENSG00000005889	ZFX	207920_x_at	NA	1.5842246688762	0.1
ENSG00000005893	LAMP2	203042_at	0.389102643393951	1.33355177638042	0.4
ENSG00000005961	ITGA2B	206493_at	0.0558591776823257	3.19260161929324	0.4
ENSG00000005981	ASB4	217228_s_at	NA	1.53706726256748	0.1
ENSG00000006007	GDE1	202593_s_at	0.271740145522128	-1.71010439582879	-0.4
ENSG00000006015	REX1BD	51200_at	0.493513955312682	-1.07469638079076	-0.2
ENSG00000006016	CRLF1	206315_at	0.777638257678401	0.472964569073214	0.1
ENSG00000006025	OSBPL7	208163_s_at	NA	1.69569834350286	0.1
ENSG00000006047	YBX2	219704_at	NA	-0.732082097194909	-0.1
ENSG00000006059	KRT33A	208483_x_at	NA	2.09712899183119	0.1
ENSG00000006062	MAP3K14	205192_at	0.182598014663414	2.08929659188067	0.2
ENSG00000006071	ABCC8	210246_s_at	0.961091348321519	-0.089880126287209	0
ENSG00000006116	CACNG3	206384_at	0.318983462489334	-1.5434898463438	-0.5
ENSG00000006118	TMEM132A	218834_s_at	0.479456589372522	1.10696625575025	0.1
ENSG00000006125	AP2B1	200612_s_at	0.370464358116446	-1.38529221112935	-0.6
ENSG00000006128	TAC1	206552_s_at	0.0214273072688135	-4.1208419966457	-1.7
ENSG00000006194	ZNF263	203707_at	0.876491495531935	0.281586368710451	0
ENSG00000006210	CX3CL1	823_at	0.383573823915261	-1.34954197620282	-0.2
ENSG00000006282	SPATA20	218164_at	0.859983865299249	0.315535861226505	0
ENSG00000006283	CACNA1G	211802_x_at	NA	0.510661672991288	0.1
ENSG00000006327	TNFRSF12A	218368_s_at	0.268392763398467	1.72346358397645	0.3
ENSG00000006377	DLX6	221289_at	NA	1.28142767743747	0.1
ENSG00000006432	MAP3K9	213927_at	0.330972045788503	-1.50442359345589	-0.4
ENSG00000006451	RALA	214435_x_at	0.0863228690737687	-2.78026564277664	-0.3
ENSG00000006459	KDM7A	221778_at	0.384924885799678	1.34561758069922	0.2
ENSG00000006468	ETV1	221911_at	0.300228231900545	-1.60970643268891	-0.4
ENSG00000006530	AGK	222132_s_at	0.0330217845709335	-3.65802328892496	-0.4
ENSG00000006534	ALDH3B1	211004_s_at	0.304937251540988	1.59325463369288	0.2
ENSG00000006555	TTC22	220309_at	NA	0.813966454773288	0.1
ENSG00000006576	PHTF2	209780_at	0.602809899484773	-0.82827918601884	-0.2
ENSG00000006607	FARP2	204511_at	NA	0.799633799847698	0.1
ENSG00000006611	USH1C	205137_x_at	0.208480765385675	1.96923058793988	0.3
ENSG00000006625	GGCT	215380_s_at	0.284350869148933	-1.66596257798049	-0.5
ENSG00000006634	DBF4	204244_s_at	NA	-1.81940794638753	-0.1
ENSG00000006638	TBXA2R	211590_x_at	NA	2.36641018527049	0.2
ENSG00000006652	IFRD1	202146_at	0.264185334848412	1.74744738291794	0.5
ENSG00000006659	LGALS14	220158_at	NA	1.48121557133258	0.1
ENSG00000006695	COX10	203858_s_at	NA	-1.61190061501957	-0.1
ENSG00000006704	GTF2IRD1	218412_s_at	NA	1.87640171929061	0.1
ENSG00000006712	PAF1	202093_s_at	0.915898654600039	-0.189814228420397	0
ENSG00000006715	VPS41	210849_s_at	0.410757994542518	-1.27332629405692	-0.3
ENSG00000006740	ARHGAP44	205414_s_at	0.298056493369088	-1.61599252267204	-0.6
ENSG00000006744	ELAC2	201767_s_at	0.457121747113371	-1.16286810665089	-0.2
ENSG00000006747	SCIN	222272_x_at	NA	3.05273083591873	0.1
ENSG00000006756	ARSD	207784_at	0.171182305391546	2.15960882475914	0.3
ENSG00000006757	PNPLA4	209739_s_at	NA	2.19617388124924	0.2
ENSG00000006788	MYH13	208208_at	NA	1.65555098207787	0.1
ENSG00000006831	ADIPOR2	201346_at	0.0427541477900561	3.42398881167911	0.6
ENSG00000007038	PRSS21	220051_at	NA	1.58960928189727	0.1
ENSG00000007047	MARK4	55065_at	0.253190360198753	-1.78506258863401	-0.3
ENSG00000007062	PROM1	204304_s_at	NA	1.43440217370901	0.1
ENSG00000007129	CEACAM21	216605_s_at	NA	1.8017343750276	0.1
ENSG00000007168	PAFAH1B1	200816_s_at	0.171182305391546	-2.15938500501578	-0.6
ENSG00000007171	NOS2	210037_s_at	NA	1.5406652198711	0.1
ENSG00000007174	DNAH9	210345_s_at	NA	1.78194406732504	0.1
ENSG00000007202	KIAA0100	201729_s_at	0.873251948560002	-0.288635848122064	0
ENSG00000007216	SLC13A2	207567_at	0.196564143318107	2.02329681372067	0.2
ENSG00000007237	GAS7	202192_s_at	0.770741729077071	-0.48927759303063	-0.1
ENSG00000007255	TRAPPC6A	204985_s_at	0.424800471643345	1.23774185164152	0.1
ENSG00000007264	MATK	206267_s_at	0.931511572069198	-0.155791766067247	0
ENSG00000007306	CEACAM7	211848_s_at	NA	1.17107315824991	0.1
ENSG00000007312	CD79B	205297_s_at	0.327635253278534	1.5147913712947	0.2
ENSG00000007314	SCN4A	206981_at	NA	1.60042483091132	0.1
ENSG00000007341	ST7L	219964_at	NA	1.81521489028353	0.1
ENSG00000007350	TKTL1	216370_s_at	NA	2.51163612221464	0.1
ENSG00000007372	PAX6	205646_s_at	0.0217605508430571	4.04608654215255	0.8
ENSG00000007384	RHBDF1	218686_s_at	0.0337692577327593	3.5941083138892	0.4
ENSG00000007392	LUC7L	220143_x_at	0.958126911218847	0.096437024456017	0
ENSG00000007402	CACNA2D2	204811_s_at	0.148163938285022	2.27567660740469	0.3
ENSG00000007516	BAIAP3	216356_x_at	0.996410458956188	-0.00756752074122508	0
ENSG00000007520	TSR3	213105_s_at	0.981900148597852	0.0434420877701891	0
ENSG00000007541	PIGQ	204144_s_at	0.224233966974089	1.90448240459196	0.2
ENSG00000007866	TEAD3	209454_s_at	NA	1.16069724022136	0.1
ENSG00000007908	SELE	206211_at	NA	-0.551899053398502	0
ENSG00000007923	DNAJC11	215792_s_at	NA	0.156741616796049	0
ENSG00000007933	FMO3	206496_at	NA	0.928567291615544	0.1
ENSG00000007944	MYLIP	220319_s_at	0.54869558592398	0.94088051900563	0.2
ENSG00000007952	NOX1	207217_s_at	NA	0.488858983395936	0
ENSG00000007968	E2F2	207042_at	NA	0.426186071154541	0
ENSG00000008018	PSMB1	214288_s_at	0.75716452808286	-0.514526822431858	-0.1
ENSG00000008056	SYN1	221914_at	0.639009037487948	-0.75202080170328	-0.2
ENSG00000008083	JARID2	203297_s_at	0.0298007165109568	3.78857737872187	0.6
ENSG00000008086	CDKL5	206575_at	NA	0.629458185323103	0.1
ENSG00000008118	CAMK1G	215161_at	0.27764950202212	-1.6888502579308	-0.3
ENSG00000008130	NADK	208919_s_at	0.120954025860578	2.46607903015375	0.5
ENSG00000008196	TFAP2B	215686_x_at	NA	0.802657804172736	0.1
ENSG00000008226	DLEC1	215085_x_at	NA	1.78321345612776	0.1
ENSG00000008256	CYTH3	206523_at	NA	1.16197649394433	0.1
ENSG00000008277	ADAM22	213411_at	0.162863586114629	-2.19978736397738	-0.7
ENSG00000008282	SYPL1	201260_s_at	0.975518989815871	-0.0601235456870339	0
ENSG00000008283	CYB561	209163_at	0.814767220114644	-0.40143909767698	-0.1
ENSG00000008294	SPAG9	212470_at	0.981200639993374	0.0470867711109652	0
ENSG00000008300	CELSR3	40020_at	0.139498178852544	2.33163997782231	0.3
ENSG00000008311	AASS	210852_s_at	NA	1.48525169691255	0.1
ENSG00000008323	PLEKHG6	220073_s_at	NA	0.73402024034332	0.1
ENSG00000008324	SS18L2	218283_at	0.601411142490229	-0.831148689896625	-0.1
ENSG00000008405	CRY1	209674_at	0.774010794399528	-0.480183331960468	-0.1
ENSG00000008438	PGLYRP1	207384_at	NA	0.435114251300648	0
ENSG00000008441	NFIX	209807_s_at	NA	-0.673722179393318	-0.1
ENSG00000008513	ST3GAL1	208322_s_at	NA	2.61063735212407	0.2
ENSG00000008516	MMP25	207890_s_at	0.249547241802675	1.79919794458969	0.2
ENSG00000008517	IL32	203828_s_at	NA	2.13612184658157	0.2
ENSG00000008710	PKD1	202327_s_at	NA	1.3107006966948	0.1
ENSG00000008735	MAPK8IP2	205050_s_at	NA	0.257589588681776	0
ENSG00000008838	MED24	213043_s_at	0.835607230263623	0.361351368727856	0
ENSG00000008853	RHOBTB2	209441_at	0.362067270424416	-1.4073050920637	-0.2
ENSG00000008952	SEC62	208943_s_at	0.268392763398467	-1.72321346797411	-0.4
ENSG00000008988	RPS20	200949_x_at	0.401211429413117	-1.30202017173639	-0.3
ENSG00000009307	CSDE1	202646_s_at	0.576258139777575	0.882166093184643	0.1
ENSG00000009335	UBE3C	201817_at	0.546718963272477	-0.947581527941966	-0.3
ENSG00000009413	REV3L	208070_s_at	0.62309046770703	0.785802747507081	0.2
ENSG00000009694	TENM1	205728_at	0.338230683069535	-1.48098017657678	-0.3
ENSG00000009709	PAX7	208060_at	NA	-0.469376610871413	0
ENSG00000009724	MASP2	207041_at	NA	0.322186479879515	0
ENSG00000009780	FAM76A	216897_s_at	NA	0.157013085584805	0
ENSG00000009790	TRAF3IP3	205804_s_at	NA	1.11830280192685	0
ENSG00000009830	POMT2	220632_s_at	0.133255081201435	2.37273777254916	0.2
ENSG00000009950	MLXIPL	221163_s_at	0.0584093178747154	3.15018182246477	0.4
ENSG00000009954	BAZ1B	208445_s_at	NA	1.60579562429937	0.1
ENSG00000010017	RANBP9	202582_s_at	0.106473671481411	-2.5928706131016	-0.6
ENSG00000010030	ETV7	221680_s_at	0.262556496064035	1.75437015267852	0.2
ENSG00000010165	EEF1AKNMT	212407_at	0.0593385415615102	-3.12209465519434	-0.4
ENSG00000010219	DYRK4	212954_at	NA	2.47397644445814	0.2
ENSG00000010244	ZNF207	200829_x_at	0.6564193747229	-0.717280586608547	-0.1
ENSG00000010256	UQCRC1	201903_at	0.302521293615476	-1.60210890021885	-0.3
ENSG00000010278	CD9	201005_at	0.877657048219739	-0.279164857209059	-0.1
ENSG00000010292	NCAPD2	201774_s_at	NA	0.182487609373824	0
ENSG00000010295	IFFO1	209721_s_at	0.986360549688932	0.0331264475339391	0
ENSG00000010310	GIPR	208105_at	NA	0.142771955116203	0
ENSG00000010318	PHF7	215622_x_at	NA	1.12608581888797	0.1
ENSG00000010319	SEMA3G	219689_at	0.980567729166847	-0.048788382119304	0
ENSG00000010322	NISCH	201591_s_at	0.493513955312682	1.07499455355386	0.2
ENSG00000010327	STAB1	38487_at	0.0602418842330121	3.0987425882634	0.4
ENSG00000010361	FUZ	221187_s_at	0.264479874663331	1.74611405078045	0.2
ENSG00000010379	SLC6A13	207184_at	0.273336649991711	1.70338637277895	0.2
ENSG00000010404	IDS	210666_at	0.908927359898711	0.209199792311407	0
ENSG00000010438	PRSS3	213421_x_at	0.187373433638013	-2.06487409420679	-0.5
ENSG00000010539	ZNF200	214706_at	NA	-0.166286124719863	0
ENSG00000010610	CD4	203547_at	0.720805229589338	0.589823506203578	0.1
ENSG00000010626	LRRC23	206076_at	0.317766829887236	1.54959125488033	0.2
ENSG00000010671	BTK	205504_at	0.360032874135279	1.41528410453086	0.1
ENSG00000010704	HFE	211332_x_at	NA	0.575024769411907	0.1
ENSG00000010803	SCMH1	221216_s_at	NA	1.39870842319252	0.1
ENSG00000010810	FYN	210105_s_at	0.953793314964808	-0.108617311244556	0
ENSG00000010818	HIVEP2	212642_s_at	0.311020271648288	-1.57213279967273	-0.4
ENSG00000010932	FMO1	205666_at	NA	1.1370013862638	0.1
ENSG00000011007	ELOA	213604_at	0.351505285420111	1.4410475317202	0.2
ENSG00000011009	LYPLA2	202292_x_at	NA	0.00302671917187082	0
ENSG00000011021	CLCN6	203950_s_at	0.797273339834691	-0.434871228051556	-0.1
ENSG00000011028	MRC2	209280_at	0.0826980920239928	2.83944883243219	0.4
ENSG00000011083	SLC6A7	208494_at	NA	1.61088626912532	0.1
ENSG00000011105	TSPAN9	220968_s_at	NA	0.229056312440603	0
ENSG00000011114	BTBD7	220297_at	NA	0.525252223988261	0
ENSG00000011132	APBA3	215148_s_at	0.0277689329351894	3.87403064579779	0.5
ENSG00000011143	MKS1	218630_at	NA	3.46542374190702	0.2
ENSG00000011198	ABHD5	218739_at	NA	2.27259095704627	0.2
ENSG00000011201	ANOS1	205206_at	0.337715631268974	-1.48367123371066	-0.4
ENSG00000011243	AKAP8L	222160_at	0.772951387178924	-0.482891481245005	-0.1
ENSG00000011258	MBTD1	207115_x_at	NA	2.4175362185969	0.1
ENSG00000011260	UTP18	203721_s_at	0.387472027560586	-1.33774869109715	-0.4
ENSG00000011275	RNF216	218426_s_at	NA	2.06548585288041	0.2
ENSG00000011295	TTC19	217964_at	0.908776552855865	-0.210750370578337	-0.1
ENSG00000011304	PTBP1	211270_x_at	0.0132443048197298	4.52122343475814	0.8
ENSG00000011332	DPF1	206531_at	0.765323531760615	0.497780424318655	0.1
ENSG00000011376	LARS2	204016_at	NA	0.446924742434798	0
ENSG00000011405	PIK3C2A	213070_at	0.899006664836702	-0.231742914919178	-0.1
ENSG00000011422	PLAUR	211924_s_at	NA	0.725079844048494	0
ENSG00000011451	WIZ	52005_at	0.481022135018028	1.10140892543338	0.1
ENSG00000011454	RABGAP1	213313_at	0.887639423280082	0.25810794340879	0.1
ENSG00000011465	DCN	201893_x_at	0.892469841457581	0.246560832258638	0.1
ENSG00000011478	QPCTL	220438_at	NA	2.16953176682996	0.1
ENSG00000011485	PPP5C	201979_s_at	0.642394877168232	0.743779153720812	0.1
ENSG00000011523	CEP68	212677_s_at	0.217034304935667	-1.93264838631273	-0.4
ENSG00000011566	MAP4K3	218311_at	0.359194254573933	-1.41715565957109	-0.3
ENSG00000011590	ZBTB32	220118_at	NA	1.76355765378668	0.1
ENSG00000011600	TYROBP	204122_at	0.310646384420764	1.57391122044044	0.4
ENSG00000011638	TMEM159	213272_s_at	NA	-0.554446153015641	0
ENSG00000011677	GABRA3	207210_at	NA	0.508823811326332	0
ENSG00000012048	BRCA1	211851_x_at	NA	1.99952791345804	0.1
ENSG00000012061	ERCC1	203720_s_at	NA	-1.8752458878526	-0.2
ENSG00000012124	CD22	38521_at	NA	1.95444453045948	0.2
ENSG00000012171	SEMA3B	203071_at	0.715456934488286	0.598729287784381	0.1
ENSG00000012174	MBTPS2	206473_at	NA	1.40850954324575	0.1
ENSG00000012211	PRICKLE3	217349_s_at	NA	1.34875668223723	0.1
ENSG00000012223	LTF	202018_s_at	0.347460386036547	1.45537337947276	0.1
ENSG00000012232	EXTL3	209202_s_at	NA	0.448170769159173	0
ENSG00000012504	NR1H4	206340_at	NA	0.668890337227138	0
ENSG00000012660	ELOVL5	208788_at	0.981900148597852	-0.0440357177187154	0
ENSG00000012779	ALOX5	204445_s_at	NA	2.51468856479524	0.2
ENSG00000012817	KDM5D	206700_s_at	0.547421932425605	0.945761032482716	0.2
ENSG00000012822	CALCOCO1	209002_s_at	0.184865129676816	2.0766052674666	0.2
ENSG00000012963	UBR7	218108_at	0.453116227268695	-1.17138161676844	-0.3
ENSG00000012983	MAP4K5	203552_at	0.875679273880016	0.283028447637358	0.1
ENSG00000013016	EHD3	218935_at	0.540139901545392	-0.96131036886465	-0.2
ENSG00000013275	PSMC4	201252_at	0.527500330107911	-0.991489682697486	-0.1
ENSG00000013288	MAN2B2	214703_s_at	0.583700507866759	-0.866626843555796	-0.1
ENSG00000013297	CLDN11	206908_s_at	NA	-0.773018455126797	-0.1
ENSG00000013364	MVP	202180_s_at	0.65077565501979	0.727428771543774	0.1
ENSG00000013375	PGM3	221788_at	NA	1.2453774960958	0.1
ENSG00000013392	RWDD2A	213555_at	0.254280508133061	-1.78178268675448	-0.3
ENSG00000013441	CLK1	214683_s_at	0.111927898119649	2.53627351888297	0.8
ENSG00000013503	POLR3B	219459_at	0.716134965048907	0.597623626437554	0.1
ENSG00000013523	ANGEL1	213099_at	NA	1.4925569291174	0.1
ENSG00000013561	RNF14	201824_at	0.165441989824591	-2.18726723262503	-0.6
ENSG00000013563	DNASE1L1	203912_s_at	NA	-0.783369236927982	-0.1
ENSG00000013573	DDX11	208159_x_at	0.244940472474626	1.81354648329196	0.2
ENSG00000013583	HEBP1	218450_at	0.666323637027427	0.696894229822415	0.1
ENSG00000013588	GPRC5A	212444_at	NA	2.07575823643685	0.1
ENSG00000013619	MAMLD1	205088_at	0.738711567639473	0.555125043803061	0.1
ENSG00000013725	CD6	213958_at	NA	2.14240162188114	0.2
ENSG00000013810	TACC3	218308_at	NA	1.45039296577448	0.1
ENSG00000014123	UFL1	212634_at	0.203950135569171	-1.98876666210532	-0.4
ENSG00000014138	POLA2	204441_s_at	NA	0.783042846616046	0.1
ENSG00000014164	ZC3H3	213445_at	0.39554326011759	1.3186337441804	0.1
ENSG00000014216	CAPN1	200752_s_at	NA	1.01116334422472	0.1
ENSG00000014257	ACP3	204393_s_at	NA	0.907643357022939	0
ENSG00000014641	MDH1	200978_at	0.0496992034734506	-3.29727335325954	-1.3
ENSG00000014824	SLC30A9	202614_at	0.126083752407956	-2.42000412220635	-0.6
ENSG00000014914	MTMR11	205076_s_at	0.143311357170868	2.30392486281526	0.3
ENSG00000014919	COX15	219547_at	0.67228198041528	-0.685559969548449	-0.1
ENSG00000015133	CCDC88C	215343_at	NA	1.43445426337553	0.1
ENSG00000015153	YAF2	206238_s_at	NA	-1.92688503169865	-0.1
ENSG00000015171	ZMYND11	202136_at	0.100611093138034	-2.64179321210159	-0.4
ENSG00000015285	WAS	38964_r_at	NA	0.525016336461536	0
ENSG00000015413	DPEP1	205983_at	NA	1.0916688160559	0.1
ENSG00000015475	BID	211725_s_at	NA	-1.55910059789041	-0.1
ENSG00000015520	NPC1L1	220106_at	NA	2.13529601087096	0.1
ENSG00000015532	XYLT2	219401_at	0.813787650662916	0.403481164381013	0.1
ENSG00000015592	STMN4	221236_s_at	0.450321706307791	-1.17789388941583	-0.3
ENSG00000015676	NUDCD3	201270_x_at	0.718541329404451	0.593870063163563	0.1
ENSG00000016082	ISL1	206104_at	NA	0.109814843960196	0
ENSG00000016402	IL20RA	219115_s_at	NA	-0.534104899925839	0
ENSG00000016490	CLCA1	210107_at	0.268333874017927	1.7243645084538	0.2
ENSG00000016602	CLCA4	220026_at	NA	0.219259105474431	0
ENSG00000016864	GLT8D1	218146_at	NA	-0.265184746087849	0
ENSG00000017260	ATP2C1	209935_at	0.200045633337997	-2.00810580174729	-0.6
ENSG00000017427	IGF1	211577_s_at	NA	-0.562269819251933	0
ENSG00000017797	RALBP1	202845_s_at	0.79927283723781	-0.430455505117731	-0.1
ENSG00000018189	RUFY3	213939_s_at	0.865306513381508	-0.30558861530817	-0.1
ENSG00000018236	CNTN1	211203_s_at	0.78963762297247	-0.451463628698026	-0.1
ENSG00000018280	SLC11A1	217473_x_at	NA	0.2263523266379	0
ENSG00000018408	WWTR1	202134_s_at	NA	1.83538315686403	0.2
ENSG00000018510	AGPS	205401_at	NA	0.350222737165522	0
ENSG00000018610	STEEP1	219805_at	NA	-0.505304235332218	0
ENSG00000018625	ATP1A2	203296_s_at	0.565995724849139	0.907393728244757	0.1
ENSG00000018699	TTC27	218710_at	NA	1.32982703945003	0.1
ENSG00000019144	PHLDB1	212134_at	0.0797569741980314	2.87508438634216	0.3
ENSG00000019169	MARCO	205819_at	NA	1.22018622525489	0.1
ENSG00000019186	CYP24A1	206504_at	NA	-1.0118427785877	0
ENSG00000019485	PRDM11	220571_at	NA	2.55954165532681	0.2
ENSG00000019505	SYT13	221859_at	0.280949949967525	-1.6773604542981	-0.2
ENSG00000019549	SNAI2	213139_at	NA	-0.102840178027691	0
ENSG00000019582	CD74	209619_at	0.956480695592125	0.10069709160836	0
ENSG00000019991	HGF	209961_s_at	0.565220979604847	0.90905630908671	0.1
ENSG00000020129	NCDN	209556_at	0.88600476033855	-0.261284349122538	-0.1
ENSG00000020181	ADGRA2	221814_at	0.307450186205066	1.58488655238098	0.3
ENSG00000020256	ZFP64	218968_s_at	0.999729524078082	-0.000476433287146466	0
ENSG00000020426	MNAT1	203565_s_at	NA	-0.759944411469411	-0.1
ENSG00000020577	SAMD4A	212845_at	0.328930615747409	1.51172515828651	0.3
ENSG00000020633	RUNX3	204197_s_at	NA	2.26143698504365	0.2
ENSG00000020922	MRE11	205395_s_at	NA	0.129232980524727	0
ENSG00000021300	PLEKHB1	209504_s_at	0.140902087183754	2.3207537081515	0.7
ENSG00000021355	SERPINB1	212268_at	0.5157220583185	1.02178260657065	0.1
ENSG00000021461	CYP3A43	211442_x_at	NA	0.609983518147802	0
ENSG00000021488	SLC7A9	220135_s_at	0.0856704532968883	2.79066056859029	0.3
ENSG00000021574	SPAST	209748_at	0.628049964537955	-0.774073461182089	-0.1
ENSG00000021645	NRXN3	205795_at	0.485963694580759	-1.09020228948568	-0.3
ENSG00000021776	AQR	212584_at	NA	1.1153085886315	0.1
